timestamp,ipv4_prefix_count,ipv6_prefix_count,ipv4_neighbor_count,ipv6_neighbor_count,path_count_destination,path_count_origin,path_count_transit
2023-10-20,298,84,218,117,0,8599,68494
2023-10-21,298,90,217,118,0,8717,71702
2023-10-22,298,90,217,119,0,8734,69549
2023-10-23,298,90,217,118,0,8456,67537
2023-10-24,297,89,215,117,0,8707,69471
2023-10-25,297,90,211,117,0,8715,65358
2023-10-26,297,90,214,115,0,8673,69382
2023-10-27,297,90,215,116,0,8717,68613
2023-10-28,297,90,214,113,0,8717,64852
2023-10-29,297,89,214,113,0,8706,67375
2023-10-30,297,90,216,114,0,8709,68001
2023-10-31,298,90,216,114,0,8730,65842
