timestamp,ipv4_prefix_count,ipv6_prefix_count,ipv4_neighbor_count,ipv6_neighbor_count,path_count_destination,path_count_origin,path_count_transit
2023-08-15,4332,4194,229,92,0,116695,235964
2023-08-16,4333,4194,230,92,0,116709,234887
2023-08-17,4334,4214,229,93,0,116942,241151
2023-08-18,4333,4214,230,96,0,121108,240408
2023-08-19,4343,4214,232,94,0,116293,232989
2023-08-20,4350,4214,231,93,0,116264,232067
2023-08-21,4350,4214,232,93,0,121364,243591
2023-08-22,4350,4214,233,93,0,121364,244620
2023-08-23,4350,4214,233,93,0,117170,240336
2023-08-24,4351,4214,234,94,0,117198,240715
2023-08-25,4350,4214,234,96,0,112955,235948
2023-08-26,4351,4214,234,96,0,117181,240980
2023-08-27,4351,4214,233,94,0,117182,240786
2023-08-28,4351,4214,234,94,0,117168,241031
2023-08-29,4349,4214,234,96,0,112926,236100
2023-08-30,4349,4214,234,95,0,112926,236092
2023-08-31,4349,4214,234,95,0,116403,236589
2023-09-01,4352,4214,233,95,0,116472,236805
2023-09-02,4352,4214,234,95,0,116471,236849
2023-09-03,4352,4214,234,95,0,116472,237048
2023-09-04,4352,4214,234,95,0,116472,237105
2023-09-05,4346,4202,234,95,0,116262,236853
2023-09-06,4346,4202,234,95,0,116257,236566
2023-09-07,4353,4214,234,95,0,116500,237188
2023-09-08,4359,4300,235,95,0,117447,238983
2023-09-09,4357,4272,235,96,0,117158,238595
2023-09-10,4356,4272,236,95,0,117141,238603
2023-09-11,4356,4272,236,95,0,117131,238672
2023-09-12,4356,4272,234,93,0,117132,238435
2023-09-13,4356,4272,233,93,0,117133,237096
2023-09-14,4356,4272,233,93,0,117130,236480
2023-09-15,4316,4332,233,92,0,117132,237319
2023-09-16,4285,4332,233,93,0,116666,235459
2023-09-17,4285,4332,233,94,0,116664,235633
2023-09-18,4285,4332,234,94,0,116663,235595
2023-09-19,4283,4332,233,94,0,112302,227668
2023-09-20,4284,4332,232,95,0,112322,227701
2023-09-21,4284,4332,232,94,0,112310,228576
2023-09-22,4297,4323,229,94,0,116757,227710
2023-09-23,4298,4323,229,94,0,116771,227812
2023-09-24,4298,4323,229,94,0,116769,227563
2023-09-25,4298,4323,229,94,0,116769,227576
2023-09-26,4268,4275,232,94,0,115839,228543
2023-09-27,4267,4275,233,96,0,115823,231209
2023-09-28,4266,4275,234,95,0,103843,200343
2023-09-29,4257,4275,234,95,0,102820,197432
2023-09-30,4257,4275,234,97,0,107095,203260
2023-10-01,4257,4275,234,95,0,107093,201886
2023-10-02,4257,4275,234,95,0,107102,201905
2023-10-03,4245,4275,234,95,0,106981,202337
2023-10-04,4248,4275,234,95,0,107054,201860
2023-10-05,4248,4275,234,95,0,120538,238756
2023-10-06,4248,4275,234,95,0,112017,228160
2023-10-07,4248,4275,230,95,0,112069,218597
2023-10-08,4249,4275,234,95,0,120565,239176
2023-10-09,4249,4275,234,95,0,120575,244436
2023-10-10,4251,4275,235,95,0,120633,236147
2023-10-11,4250,4275,233,94,0,116039,229334
2023-10-12,4250,4275,236,97,0,120594,239756
2023-10-13,4262,4275,235,97,0,120784,240228
2023-10-14,4209,4275,234,96,0,119655,238389
2023-10-15,4212,4275,235,96,0,119728,238457
2023-10-16,4209,4275,235,96,0,119640,237686
2023-10-17,4208,4275,236,97,0,117540,236955
2023-10-18,4208,4275,236,97,0,119624,239123
2023-10-19,4207,4275,236,98,0,115334,234180
2023-10-20,4209,4275,236,98,0,114769,227940
2023-10-21,4213,4275,236,98,0,115438,233068
2023-10-22,4232,4275,236,98,0,112030,230034
2023-10-23,4214,4275,235,98,0,111247,225600
2023-10-24,4223,4265,236,98,0,111997,228431
2023-10-25,4223,4275,237,98,0,112096,229028
2023-10-26,4229,4275,239,99,0,112201,230145
2023-10-27,4229,4275,240,99,0,112173,230861
2023-10-28,4237,4275,241,99,0,112286,228122
2023-10-29,4251,4275,241,99,0,112486,228465
2023-10-30,4250,4275,241,99,0,112469,228196
2023-10-31,4253,4295,242,100,0,103059,214565
