timestamp,ipv4_prefix_count,ipv6_prefix_count,ipv4_neighbor_count,ipv6_neighbor_count,path_count_destination,path_count_origin,path_count_transit
2023-08-18,3595,833,478,84,0,102598,51485
2023-08-19,3595,833,474,81,0,98917,49248
2023-08-20,3595,833,474,83,0,95432,48950
2023-08-21,3595,833,476,83,0,102563,51644
2023-08-22,3596,833,474,83,0,102580,50593
2023-08-23,3596,833,477,84,0,102568,50577
2023-08-24,3596,834,476,84,0,102563,50243
2023-08-25,3596,834,478,83,0,102510,50155
2023-08-26,3596,834,477,86,0,102561,50939
2023-08-27,3596,834,479,85,0,102557,50499
2023-08-28,3596,834,478,85,0,102575,50744
2023-08-29,3597,834,480,85,0,102499,50388
2023-08-30,3596,834,481,85,0,102498,51251
2023-08-31,3596,834,483,86,0,99003,50418
2023-09-01,3596,834,482,86,0,98980,50542
2023-09-02,3596,834,481,85,0,98970,51052
2023-09-03,3596,834,480,87,0,98969,50209
2023-09-04,3596,834,479,87,0,98975,50130
2023-09-05,3597,834,482,87,0,98996,49830
2023-09-06,3598,834,481,85,0,99112,50175
2023-09-07,3598,839,483,87,0,99105,50292
2023-09-08,3598,834,484,88,0,99039,50379
2023-09-09,3598,834,483,88,0,99021,50480
2023-09-10,3598,834,484,88,0,99014,50382
2023-09-11,3598,834,484,88,0,99026,50473
2023-09-12,3596,834,486,89,0,98971,50694
2023-09-13,3595,834,482,89,0,98922,50749
2023-09-14,3595,834,482,89,0,98942,50557
2023-09-15,3594,835,483,89,0,98918,50170
2023-09-16,3565,835,482,89,0,98111,49391
2023-09-17,3565,835,484,88,0,98123,49516
2023-09-18,3565,835,483,89,0,98128,49546
2023-09-19,3565,835,487,86,0,98056,49705
2023-09-20,3596,835,486,83,0,98930,49412
2023-09-21,3598,835,487,85,0,98867,49557
2023-09-22,3598,835,487,88,0,98929,48653
2023-09-23,3598,835,488,87,0,98891,49105
2023-09-24,3598,835,487,88,0,98887,48924
2023-09-25,3598,835,488,88,0,98897,49037
2023-09-26,3598,835,487,88,0,98891,49225
2023-09-27,3598,835,488,88,0,98862,49537
2023-09-28,3596,835,488,89,0,90988,45113
2023-09-29,3592,835,484,88,0,88102,44149
2023-09-30,3592,835,485,87,0,88171,44608
2023-10-01,3592,835,482,86,0,88178,44481
2023-10-02,3592,835,483,86,0,88199,44284
2023-10-03,3593,835,485,87,0,88173,44269
2023-10-04,3569,835,488,86,0,87566,44180
2023-10-05,3593,835,492,86,0,102437,49649
2023-10-06,3593,835,491,86,0,98799,47230
2023-10-07,3594,835,486,86,0,95017,47050
2023-10-08,3594,835,487,86,0,102199,51843
2023-10-09,3594,835,487,86,0,102202,51862
2023-10-10,3594,835,484,86,0,102185,49557
2023-10-11,3595,835,486,88,0,102175,50129
2023-10-12,3595,835,488,87,0,102359,50324
2023-10-13,3596,835,486,87,0,102415,51967
2023-10-14,3596,835,486,87,0,102259,51819
2023-10-15,3596,835,485,85,0,102281,51995
2023-10-16,3596,835,485,85,0,102376,53628
2023-10-17,3596,835,488,85,0,102300,50995
2023-10-18,3596,835,490,86,0,102301,52300
2023-10-19,3596,834,493,85,0,102214,52228
2023-10-20,3596,834,491,85,0,100863,50900
2023-10-21,3596,834,492,86,0,102158,52581
2023-10-22,3596,834,492,86,0,102154,54853
2023-10-23,3596,834,493,86,0,98591,51167
2023-10-24,3596,835,495,88,0,102154,54869
2023-10-25,3596,837,493,88,0,102271,55024
2023-10-26,3598,842,492,89,0,101712,56581
2023-10-27,3604,843,492,89,0,101849,56586
2023-10-28,3605,843,495,88,0,101882,56609
2023-10-29,3605,843,495,88,0,101884,56474
2023-10-30,3605,842,495,88,0,101886,56475
2023-10-31,3605,842,497,88,0,101894,57173
