Statistic,ipv4_prefix_count,ipv6_prefix_count,ipv4_neighbor_count,ipv6_neighbor_count,Total_Changes
266180,2.0,,,1.0,3.0
264133,5.0,7.0,1.0,1.0,14.0
266568,3.0,3.0,1.0,,7.0
266575,2.0,,,2.0,4.0
59909,5.0,,1.0,2.0,8.0
42331,7.0,2.0,,2.0,11.0
207912,4.0,,,,4.0
208784,3.0,,,,3.0
35055,1.0,,,,1.0
206158,3.0,,,,3.0
63457,7.0,,,1.0,8.0
399924,1.0,1.0,,,2.0
22850,3.0,3.0,,,6.0
6364,8.0,2.0,1.0,5.0,16.0
54380,2.0,2.0,1.0,,5.0
45634,7.0,,,7.0,14.0
134236,3.0,1.0,1.0,3.0,8.0
49115,6.0,5.0,,,11.0
12348,7.0,5.0,,,12.0
13135,7.0,3.0,,,10.0
43619,3.0,5.0,5.0,2.0,15.0
209380,1.0,,,,1.0
267556,2.0,3.0,,1.0,6.0
267566,6.0,1.0,1.0,3.0,11.0
269446,6.0,5.0,,,11.0
197922,3.0,2.0,,1.0,6.0
20565,3.0,2.0,,,5.0
208821,7.0,,,3.0,10.0
212396,1.0,,,2.0,3.0
199364,3.0,,,1.0,4.0
271320,6.0,4.0,3.0,3.0,16.0
264763,1.0,2.0,,,3.0
208766,1.0,5.0,,,6.0
49444,5.0,,,2.0,7.0
208613,1.0,,,,1.0
208701,3.0,,,,3.0
48025,3.0,1.0,,,4.0
8985,3.0,7.0,5.0,2.0,17.0
34080,4.0,,,,4.0
57523,1.0,,,5.0,6.0
39817,4.0,1.0,,2.0,7.0
206723,5.0,,,2.0,7.0
199726,3.0,,,,3.0
133466,2.0,1.0,,1.0,4.0
9972,2.0,,,,2.0
133012,1.0,2.0,1.0,2.0,6.0
139468,2.0,1.0,,3.0,6.0
7629,6.0,1.0,1.0,1.0,9.0
46031,6.0,1.0,,,7.0
55478,3.0,,,5.0,8.0
59163,6.0,,,2.0,8.0
50473,8.0,,,2.0,10.0
202548,3.0,1.0,1.0,1.0,6.0
398986,3.0,,,6.0,9.0
209984,2.0,1.0,,4.0,7.0
39862,5.0,,,2.0,7.0
49729,1.0,,,,1.0
204174,10.0,7.0,4.0,11.0,32.0
207560,2.0,,,,2.0
12748,4.0,9.0,1.0,1.0,15.0
61967,1.0,4.0,,,5.0
50411,4.0,,,,4.0
397453,5.0,1.0,,,6.0
267950,7.0,6.0,,1.0,14.0
212508,6.0,4.0,4.0,2.0,16.0
208348,5.0,1.0,1.0,3.0,10.0
203394,11.0,2.0,1.0,12.0,26.0
213217,2.0,,,,2.0
208337,1.0,,,1.0,2.0
208992,3.0,,,,3.0
41228,1.0,,,2.0,3.0
42551,5.0,,,,5.0
48350,6.0,,,1.0,7.0
208261,2.0,2.0,,2.0,6.0
208221,3.0,1.0,1.0,,5.0
5405,12.0,9.0,,1.0,22.0
200180,2.0,2.0,2.0,2.0,8.0
51458,2.0,,,,2.0
150158,6.0,,,,6.0
41710,5.0,,,2.0,7.0
50326,5.0,,,,5.0
268413,8.0,1.0,,2.0,11.0
266887,3.0,,,,3.0
268452,2.0,,1.0,2.0,5.0
61826,5.0,6.0,,,11.0
268512,9.0,10.0,1.0,1.0,21.0
266932,3.0,,,1.0,4.0
14187,2.0,,,1.0,3.0
266903,7.0,,,,7.0
268528,4.0,2.0,,,6.0
268629,1.0,,,1.0,2.0
263754,6.0,,,3.0,9.0
268597,8.0,1.0,,1.0,10.0
271606,2.0,1.0,1.0,1.0,5.0
268631,3.0,1.0,1.0,3.0,8.0
271701,8.0,6.0,1.0,,15.0
268668,7.0,2.0,,5.0,14.0
264959,9.0,4.0,,,13.0
267938,3.0,1.0,1.0,3.0,8.0
11242,1.0,,,,1.0
267957,5.0,5.0,1.0,4.0,15.0
269580,4.0,5.0,4.0,3.0,16.0
267988,4.0,1.0,,3.0,8.0
268054,6.0,11.0,,3.0,20.0
268011,9.0,9.0,,,18.0
268019,10.0,2.0,,2.0,14.0
268035,4.0,3.0,1.0,4.0,12.0
268027,3.0,,,6.0,9.0
268031,5.0,,,,5.0
272741,8.0,4.0,,,12.0
268082,2.0,,,4.0,6.0
268150,3.0,3.0,1.0,1.0,8.0
268178,2.0,,,,2.0
263114,2.0,1.0,1.0,1.0,5.0
271329,3.0,3.0,1.0,,7.0
263684,10.0,,,5.0,15.0
268717,1.0,1.0,1.0,3.0,6.0
268705,5.0,1.0,1.0,4.0,11.0
267815,1.0,3.0,2.0,1.0,7.0
267826,2.0,,,1.0,3.0
268886,7.0,7.0,,4.0,18.0
268844,5.0,,,,5.0
265574,3.0,1.0,1.0,,5.0
268858,6.0,2.0,5.0,3.0,16.0
265579,4.0,,,1.0,5.0
268864,4.0,,,3.0,7.0
268872,7.0,2.0,4.0,4.0,17.0
266344,3.0,1.0,1.0,2.0,7.0
268898,6.0,1.0,1.0,2.0,10.0
268929,2.0,,,,2.0
267896,1.0,2.0,,,3.0
267859,4.0,,,3.0,7.0
267885,1.0,,,1.0,2.0
267871,3.0,,,1.0,4.0
269017,2.0,1.0,,2.0,5.0
269041,5.0,1.0,2.0,5.0,13.0
269054,9.0,1.0,,,10.0
269132,4.0,,,,4.0
267912,1.0,,,1.0,2.0
269084,8.0,8.0,3.0,2.0,21.0
269127,4.0,3.0,,6.0,13.0
264887,1.0,1.0,2.0,12.0,16.0
269725,2.0,,,2.0,4.0
262698,1.0,,2.0,10.0,13.0
61934,5.0,2.0,1.0,2.0,10.0
266279,3.0,2.0,,4.0,9.0
269209,1.0,3.0,,,4.0
269757,3.0,,,2.0,5.0
271564,5.0,10.0,7.0,6.0,28.0
264064,2.0,2.0,,,4.0
269408,2.0,,,,2.0
269402,4.0,,,,4.0
269453,7.0,1.0,,,8.0
27997,2.0,1.0,,4.0,7.0
269472,1.0,1.0,1.0,2.0,5.0
269515,3.0,1.0,1.0,3.0,8.0
269530,5.0,3.0,1.0,4.0,13.0
269541,5.0,7.0,3.0,1.0,16.0
270741,8.0,10.0,,4.0,22.0
269867,2.0,,,,2.0
269582,3.0,3.0,2.0,5.0,13.0
269874,4.0,2.0,1.0,,7.0
53218,6.0,1.0,,,7.0
265612,3.0,2.0,4.0,3.0,12.0
265277,4.0,2.0,,,6.0
269660,8.0,2.0,2.0,6.0,18.0
269636,1.0,2.0,3.0,,6.0
269651,2.0,3.0,2.0,3.0,10.0
272526,4.0,2.0,2.0,,8.0
272689,1.0,,1.0,1.0,3.0
61688,3.0,,,5.0,8.0
263474,3.0,3.0,,1.0,7.0
269671,6.0,5.0,1.0,1.0,13.0
269688,3.0,3.0,3.0,4.0,13.0
267646,1.0,2.0,,1.0,4.0
266924,1.0,3.0,3.0,2.0,9.0
272182,3.0,1.0,3.0,,7.0
266919,11.0,1.0,1.0,4.0,17.0
264686,2.0,,,1.0,3.0
266950,4.0,1.0,,1.0,6.0
266945,5.0,1.0,1.0,,7.0
266952,6.0,3.0,3.0,4.0,16.0
267512,3.0,3.0,,,6.0
266984,2.0,,,1.0,3.0
267101,6.0,5.0,,,11.0
267164,2.0,1.0,3.0,3.0,9.0
267173,1.0,,,2.0,3.0
263345,6.0,1.0,,3.0,10.0
267200,5.0,,,,5.0
264746,6.0,4.0,,2.0,12.0
267281,8.0,2.0,1.0,,11.0
267266,1.0,,,,1.0
266745,5.0,,,,5.0
267303,2.0,,,2.0,4.0
262898,10.0,4.0,1.0,1.0,16.0
263908,2.0,5.0,,2.0,9.0
267365,1.0,7.0,1.0,2.0,11.0
267411,4.0,,,1.0,5.0
268209,5.0,6.0,2.0,,13.0
268280,5.0,,,3.0,8.0
268285,11.0,,1.0,3.0,15.0
262560,6.0,1.0,1.0,2.0,10.0
268325,2.0,,,2.0,4.0
268372,4.0,2.0,3.0,,9.0
268357,4.0,4.0,1.0,,9.0
141257,3.0,,,2.0,5.0
204684,4.0,,,,4.0
203087,2.0,,,2.0,4.0
43330,4.0,,,1.0,5.0
48961,1.0,,,,1.0
203148,1.0,2.0,,,3.0
6738,4.0,,,1.0,5.0
39271,6.0,,,,6.0
15925,5.0,6.0,,1.0,12.0
208892,4.0,,,,4.0
206003,9.0,4.0,8.0,13.0,34.0
51309,4.0,,,,4.0
210944,1.0,,,,1.0
51989,4.0,,,,4.0
44347,6.0,,,1.0,7.0
200453,3.0,,,,3.0
49125,5.0,,,,5.0
34743,6.0,,,2.0,8.0
52101,10.0,,,,10.0
50851,2.0,,,6.0,8.0
52142,2.0,,,,2.0
16110,10.0,,,,10.0
48426,3.0,1.0,1.0,,5.0
2607,3.0,3.0,,3.0,9.0
39399,5.0,2.0,,,7.0
199565,2.0,,,2.0,4.0
5550,6.0,1.0,,,7.0
12775,6.0,4.0,,,10.0
35206,2.0,2.0,,,4.0
202257,4.0,,,,4.0
39374,4.0,,,5.0,9.0
48789,7.0,1.0,,,8.0
204873,6.0,1.0,,1.0,8.0
48848,2.0,,,,2.0
210203,2.0,,,,2.0
17293,1.0,,,1.0,2.0
46672,5.0,,,1.0,6.0
13339,1.0,,,,1.0
26963,4.0,,,,4.0
397567,1.0,,,,1.0
393385,1.0,,,,1.0
27330,5.0,3.0,,4.0,12.0
22637,1.0,,,,1.0
24456,3.0,,,1.0,4.0
17615,4.0,,,,4.0
58884,5.0,,,,5.0
9866,5.0,,,,5.0
9850,1.0,,,1.0,2.0
17567,4.0,,,,4.0
9775,1.0,,,,1.0
10058,4.0,,,,4.0
134736,2.0,,,,2.0
131322,3.0,1.0,1.0,,5.0
17820,2.0,,1.0,2.0,5.0
23714,4.0,,,,4.0
9857,4.0,,,,4.0
9863,1.0,,,1.0,2.0
9968,2.0,,,1.0,3.0
9629,4.0,,,,4.0
23573,2.0,,,,2.0
38427,2.0,,,,2.0
59127,1.0,,,1.0,2.0
18018,2.0,,,2.0,4.0
9922,1.0,,,4.0,5.0
18341,4.0,,,,4.0
131805,2.0,,,,2.0
55624,4.0,,,,4.0
136579,5.0,,,,5.0
24067,3.0,,,,3.0
9707,4.0,,,,4.0
38370,1.0,,,1.0,2.0
211332,3.0,2.0,,,5.0
60702,4.0,,,,4.0
213041,2.0,,,,2.0
60360,2.0,,,,2.0
60523,2.0,,,,2.0
60484,1.0,,,1.0,2.0
3168,1.0,,,,1.0
8831,2.0,,,5.0,7.0
15456,6.0,8.0,,,14.0
47131,2.0,,,,2.0
25560,3.0,10.0,,,13.0
16777,1.0,,,,1.0
15250,3.0,,,,3.0
32058,3.0,,1.0,1.0,5.0
29898,1.0,,,,1.0
30510,4.0,,,1.0,5.0
22664,3.0,,,,3.0
18829,2.0,,,,2.0
26259,3.0,,,3.0,6.0
55105,1.0,,,,1.0
396304,2.0,,4.0,1.0,7.0
22402,4.0,,,,4.0
33088,1.0,,,,1.0
23875,4.0,1.0,1.0,,6.0
55034,5.0,,,,5.0
14743,2.0,3.0,,1.0,6.0
24247,2.0,1.0,,,3.0
36612,4.0,,,,4.0
26271,5.0,,,2.0,7.0
20385,2.0,,,1.0,3.0
18659,5.0,,,,5.0
15188,1.0,,,,1.0
33409,1.0,,,2.0,3.0
7341,11.0,,,5.0,16.0
26347,2.0,3.0,,1.0,6.0
22070,1.0,2.0,,1.0,4.0
18683,4.0,9.0,,,13.0
40244,5.0,4.0,1.0,4.0,14.0
54412,1.0,,,3.0,4.0
23434,2.0,,,,2.0
53486,3.0,5.0,3.0,2.0,13.0
399772,1.0,1.0,,,2.0
5080,7.0,2.0,,3.0,12.0
46152,7.0,,,,7.0
393916,1.0,,,1.0,2.0
40341,1.0,,,,1.0
32362,3.0,,,2.0,5.0
54538,4.0,,,5.0,9.0
395090,1.0,,,,1.0
1294,2.0,,,9.0,11.0
394150,1.0,,,,1.0
14495,4.0,,,4.0,8.0
394062,4.0,,,,4.0
23277,2.0,,,,2.0
393960,3.0,,,7.0,10.0
7235,4.0,,,5.0,9.0
10692,1.0,,,1.0,2.0
32083,3.0,,,1.0,4.0
63298,4.0,,,1.0,5.0
46381,5.0,,,,5.0
36188,2.0,,,1.0,3.0
55156,3.0,,,,3.0
396417,5.0,3.0,2.0,,10.0
33734,2.0,,,2.0,4.0
26978,3.0,2.0,,1.0,6.0
63290,2.0,4.0,,,6.0
5758,9.0,,,1.0,10.0
33742,1.0,2.0,,,3.0
14252,2.0,,,,2.0
63436,5.0,4.0,,,9.0
54523,1.0,,,2.0,3.0
28959,8.0,,,,8.0
32754,1.0,,,,1.0
396895,2.0,,,,2.0
35894,2.0,,,4.0,6.0
46749,2.0,1.0,,,3.0
46750,2.0,,,,2.0
54855,8.0,,,1.0,9.0
22438,4.0,,,,4.0
40791,1.0,,,,1.0
792,2.0,2.0,1.0,2.0,7.0
46433,2.0,,,,2.0
28920,1.0,1.0,1.0,6.0,9.0
31791,3.0,2.0,1.0,2.0,8.0
2495,5.0,3.0,1.0,3.0,12.0
29928,2.0,,,1.0,3.0
394948,2.0,,,,2.0
33416,3.0,,,,3.0
19047,1.0,1.0,1.0,10.0,13.0
36112,1.0,,,,1.0
400376,2.0,,,,2.0
54914,3.0,,,,3.0
3479,6.0,,,6.0,12.0
400703,3.0,,,,3.0
36504,1.0,1.0,1.0,,3.0
142007,6.0,,,,6.0
36273,1.0,1.0,1.0,2.0,5.0
1443,1.0,,,1.0,2.0
32683,3.0,,,,3.0
32773,2.0,,,,2.0
18675,4.0,,,2.0,6.0
30188,3.0,,,,3.0
18669,2.0,,,,2.0
53618,1.0,,,1.0,2.0
16778,2.0,,,1.0,3.0
53369,1.0,,,1.0,2.0
41931,4.0,,,,4.0
60092,3.0,5.0,1.0,1.0,10.0
42310,3.0,4.0,,,7.0
56628,3.0,1.0,,,4.0
42579,3.0,2.0,,2.0,7.0
43037,7.0,7.0,,,14.0
206577,2.0,,,,2.0
43182,2.0,2.0,,,4.0
42216,6.0,,,6.0,12.0
60772,5.0,2.0,,,7.0
59851,1.0,,,2.0,3.0
210443,1.0,,,,1.0
43937,3.0,,,7.0,10.0
208558,2.0,,,,2.0
199136,2.0,,,,2.0
29626,1.0,,,,1.0
42685,2.0,,,,2.0
43277,1.0,,,,1.0
39767,5.0,1.0,,,6.0
21305,2.0,,,4.0,6.0
44288,2.0,,,,2.0
57782,1.0,8.0,2.0,1.0,12.0
56957,1.0,,,3.0,4.0
44291,3.0,2.0,,1.0,6.0
62292,4.0,,,4.0,8.0
41165,5.0,,,,5.0
20784,2.0,,,,2.0
20899,1.0,,,,1.0
211437,2.0,2.0,,1.0,5.0
50045,1.0,,,,1.0
60359,4.0,,,,4.0
21032,4.0,3.0,2.0,2.0,11.0
21060,1.0,,1.0,2.0,4.0
21058,1.0,,,2.0,3.0
8915,2.0,1.0,1.0,4.0,8.0
207802,2.0,,,2.0,4.0
38949,6.0,1.0,,,7.0
21364,4.0,,,,4.0
44494,1.0,,,3.0,4.0
34434,4.0,,,3.0,7.0
57918,3.0,,,1.0,4.0
21454,9.0,5.0,,1.0,15.0
205520,8.0,,,,8.0
199715,6.0,,,,6.0
205034,3.0,,,,3.0
21470,1.0,,,,1.0
203879,2.0,,,,2.0
35283,3.0,1.0,,1.0,5.0
42433,3.0,,,1.0,4.0
199346,3.0,,,1.0,4.0
207648,3.0,,,,3.0
48129,3.0,,,3.0,6.0
12826,4.0,9.0,,3.0,16.0
29003,2.0,5.0,,,7.0
44371,5.0,,,1.0,6.0
35613,2.0,2.0,,,4.0
47492,1.0,,,,1.0
3233,4.0,,,1.0,5.0
61353,3.0,,,,3.0
28768,3.0,1.0,,,4.0
12923,3.0,,,,3.0
30774,6.0,,,,6.0
139729,2.0,,,,2.0
200533,1.0,1.0,,,2.0
49704,1.0,2.0,,,3.0
15419,5.0,,,1.0,6.0
44986,1.0,,,,1.0
6874,7.0,,,,7.0
199579,4.0,,,1.0,5.0
20640,6.0,4.0,,3.0,13.0
13091,2.0,,,,2.0
198643,4.0,,,,4.0
51401,1.0,,,,1.0
31394,2.0,,,,2.0
30900,5.0,5.0,,,10.0
50494,2.0,,,,2.0
35411,1.0,,,2.0,3.0
8508,3.0,1.0,,,4.0
197015,2.0,,,1.0,3.0
39551,2.0,,,3.0,5.0
9208,4.0,,,3.0,7.0
211192,2.0,,,2.0,4.0
206907,5.0,,,1.0,6.0
2594,3.0,,,2.0,5.0
39151,2.0,,,2.0,4.0
39678,5.0,,,1.0,6.0
34470,7.0,,,1.0,8.0
39918,1.0,,,,1.0
210101,3.0,,,,3.0
35361,4.0,3.0,,,7.0
49674,2.0,,,,2.0
48141,7.0,,,,7.0
9206,2.0,,,3.0,5.0
48235,2.0,,,,2.0
34327,3.0,,,,3.0
35426,5.0,3.0,,,8.0
209226,4.0,,,,4.0
21315,3.0,8.0,,,11.0
13167,4.0,7.0,,,11.0
206068,2.0,,,8.0,10.0
49169,5.0,,,,5.0
44853,1.0,,,3.0,4.0
12655,2.0,5.0,,2.0,9.0
204544,1.0,,,3.0,4.0
201134,2.0,,,1.0,3.0
209628,2.0,,,,2.0
12962,4.0,,,3.0,7.0
15886,8.0,,,,8.0
31084,2.0,1.0,,,3.0
137989,7.0,,,3.0,10.0
35729,8.0,,,,8.0
20915,5.0,3.0,,,8.0
30779,5.0,,,,5.0
59410,3.0,2.0,2.0,4.0,11.0
200176,4.0,,,,4.0
209132,2.0,1.0,1.0,1.0,5.0
212319,3.0,5.0,,,8.0
13065,6.0,,,,6.0
34538,1.0,,,,1.0
197212,4.0,,,,4.0
199883,1.0,,,2.0,3.0
51492,7.0,,,,7.0
211590,6.0,,,,6.0
39808,7.0,,,,7.0
27347,4.0,,,,4.0
4244637200,1.0,,,3.0,4.0
41678,3.0,,,1.0,4.0
41073,2.0,2.0,,,4.0
206403,8.0,,,,8.0
197422,2.0,3.0,,,5.0
206059,5.0,5.0,,,10.0
29303,9.0,,,,9.0
43406,4.0,3.0,,1.0,8.0
196659,4.0,,,,4.0
35315,3.0,,,,3.0
57300,1.0,,,,1.0
205678,4.0,,,,4.0
209707,6.0,6.0,,,12.0
48981,1.0,2.0,,1.0,4.0
41829,6.0,,,,6.0
44397,4.0,1.0,,,5.0
203086,2.0,,,,2.0
60771,2.0,3.0,1.0,,6.0
212684,2.0,,,,2.0
203036,1.0,,,,1.0
60452,2.0,,,,2.0
52191,3.0,3.0,,,6.0
60777,8.0,,,,8.0
204283,2.0,,,,2.0
43060,2.0,1.0,1.0,,4.0
43320,4.0,,,,4.0
8870,4.0,,,,4.0
43858,3.0,2.0,,,5.0
44151,5.0,,,,5.0
198249,3.0,8.0,,,11.0
25563,2.0,2.0,,,4.0
52096,3.0,,,,3.0
49275,2.0,,,,2.0
210049,3.0,,,,3.0
43962,1.0,4.0,4.0,,9.0
203660,3.0,1.0,,2.0,6.0
47363,6.0,,,4.0,10.0
139853,5.0,5.0,,,10.0
47564,1.0,,,,1.0
47820,5.0,1.0,,4.0,10.0
31052,2.0,,,1.0,3.0
43380,4.0,2.0,,,6.0
47613,3.0,1.0,,,4.0
204906,4.0,,,,4.0
41038,2.0,1.0,,,3.0
47762,1.0,,,,1.0
47993,3.0,,,,3.0
57850,4.0,,,,4.0
48865,3.0,,,,3.0
48255,4.0,,,,4.0
57744,1.0,,,,1.0
48637,1.0,,,,1.0
51780,4.0,,,,4.0
41427,5.0,3.0,,1.0,9.0
49248,3.0,1.0,1.0,,5.0
49359,4.0,,,,4.0
49555,2.0,,,,2.0
196790,2.0,,,,2.0
8380,5.0,,,,5.0
203015,5.0,,,,5.0
43559,3.0,,,,3.0
196780,2.0,,,,2.0
59492,8.0,,,,8.0
49531,3.0,1.0,,2.0,6.0
200593,4.0,,,1.0,5.0
49722,3.0,,,,3.0
5435,5.0,1.0,,,6.0
25594,3.0,,,,3.0
197055,2.0,,,,2.0
50335,5.0,,,,5.0
51443,1.0,,,,1.0
2613,2.0,5.0,,,7.0
57661,1.0,,,,1.0
16323,5.0,,,,5.0
51613,3.0,,,,3.0
197340,2.0,,,,2.0
51845,1.0,,,,1.0
197436,1.0,,,,1.0
51763,2.0,,,,2.0
35325,8.0,2.0,,,10.0
52003,3.0,4.0,1.0,,8.0
52078,4.0,,,,4.0
52124,1.0,,,,1.0
207380,1.0,,,,1.0
59613,3.0,2.0,2.0,2.0,9.0
197548,7.0,,,,7.0
30935,4.0,,,,4.0
42537,3.0,,,,3.0
56344,3.0,2.0,,,5.0
197716,3.0,,,,3.0
50949,1.0,,,,1.0
56713,2.0,,,,2.0
34127,1.0,1.0,,4.0,6.0
198030,5.0,,,,5.0
56949,3.0,,,,3.0
197947,4.0,,,,4.0
57121,5.0,,,,5.0
197726,6.0,,,1.0,7.0
50265,4.0,1.0,,,5.0
198130,1.0,,,,1.0
204568,3.0,,,,3.0
198258,1.0,,,,1.0
57583,3.0,,,,3.0
198314,2.0,,,,2.0
197964,3.0,5.0,,3.0,11.0
199383,1.0,,,,1.0
198498,4.0,,,,4.0
198515,4.0,1.0,2.0,,7.0
16150,1.0,,3.0,3.0,7.0
198645,3.0,,,,3.0
198683,2.0,,,,2.0
199857,7.0,,,,7.0
205344,2.0,2.0,,1.0,5.0
198788,6.0,,,,6.0
198826,13.0,,,1.0,14.0
8661,5.0,,,,5.0
213206,1.0,1.0,1.0,,3.0
209975,4.0,4.0,1.0,,9.0
201226,1.0,,,,1.0
59420,3.0,,,,3.0
199014,1.0,,,,1.0
198986,3.0,,,,3.0
212496,6.0,5.0,1.0,2.0,14.0
44295,4.0,,,,4.0
49322,3.0,2.0,,,5.0
199769,2.0,,,,2.0
44942,2.0,,,1.0,3.0
35270,4.0,,,,4.0
211811,1.0,,,,1.0
209213,2.0,,,,2.0
44707,4.0,,,5.0,9.0
34219,1.0,1.0,,1.0,3.0
50685,2.0,,,1.0,3.0
29522,2.0,,,2.0,4.0
34360,1.0,1.0,1.0,,3.0
57197,4.0,,,1.0,5.0
205264,3.0,,,1.0,4.0
48007,3.0,,,,3.0
198568,4.0,,,3.0,7.0
201542,1.0,,,2.0,3.0
44010,4.0,,,,4.0
59989,2.0,,,3.0,5.0
47833,6.0,,,,6.0
197116,1.0,3.0,,1.0,5.0
59682,5.0,,,,5.0
47645,2.0,1.0,1.0,,4.0
207822,2.0,4.0,,,6.0
202245,1.0,4.0,1.0,2.0,8.0
200119,2.0,4.0,1.0,,7.0
211178,3.0,,,4.0,7.0
34660,6.0,9.0,,,15.0
48298,3.0,2.0,,1.0,6.0
39319,3.0,,,,3.0
41946,5.0,,,1.0,6.0
44219,3.0,,,,3.0
209115,1.0,,,,1.0
199431,2.0,,,,2.0
201389,2.0,,,,2.0
43323,6.0,5.0,,,11.0
49069,1.0,,,,1.0
198398,2.0,,,,2.0
51213,6.0,,,,6.0
31628,5.0,,,,5.0
196681,6.0,,,,6.0
14945,1.0,,,1.0,2.0
394688,5.0,,,,5.0
133119,1.0,,,1.0,2.0
45079,1.0,,,1.0,2.0
131486,1.0,,1.0,1.0,3.0
328271,5.0,2.0,,3.0,10.0
328636,2.0,,,,2.0
328581,2.0,,,,2.0
328569,4.0,,,,4.0
328478,2.0,,,1.0,3.0
327975,5.0,,,5.0,10.0
327875,4.0,,,,4.0
328372,7.0,,,,7.0
328269,4.0,,,,4.0
329211,1.0,1.0,,1.0,3.0
328658,3.0,,,2.0,5.0
329110,1.0,,,7.0,8.0
329009,2.0,,,3.0,5.0
327906,1.0,,,,1.0
328745,9.0,3.0,2.0,,14.0
329047,6.0,3.0,,,9.0
328876,1.0,,,1.0,2.0
328861,5.0,,,5.0,10.0
328815,2.0,,,2.0,4.0
328811,12.0,,,,12.0
328639,5.0,,,,5.0
150172,3.0,,,4.0,7.0
18015,3.0,,,2.0,5.0
55350,4.0,3.0,,2.0,9.0
135387,2.0,,,3.0,5.0
134753,5.0,1.0,,,6.0
24441,13.0,2.0,,,15.0
38909,2.0,,,2.0,4.0
58590,2.0,,,,2.0
131365,3.0,4.0,2.0,2.0,11.0
7604,8.0,5.0,,4.0,17.0
45561,6.0,1.0,,1.0,8.0
9290,3.0,,,,3.0
134804,7.0,,,,7.0
150232,1.0,,,2.0,3.0
142369,1.0,1.0,1.0,,3.0
134812,6.0,1.0,,1.0,8.0
150228,3.0,,,1.0,4.0
38129,4.0,,,,4.0
58708,5.0,1.0,,,6.0
63914,1.0,,,,1.0
134968,6.0,1.0,4.0,2.0,13.0
132645,3.0,2.0,,,5.0
59019,2.0,,,4.0,6.0
131383,4.0,,,1.0,5.0
132881,2.0,,,,2.0
45723,4.0,,,3.0,7.0
9651,4.0,,,,4.0
131998,1.0,,,,1.0
18424,3.0,1.0,,3.0,7.0
58744,2.0,3.0,,,5.0
132499,5.0,,,,5.0
131268,4.0,,,5.0,9.0
38524,4.0,,,9.0,13.0
55741,3.0,,,1.0,4.0
150434,4.0,2.0,4.0,,10.0
63834,3.0,,,,3.0
150287,2.0,,,,2.0
63513,5.0,,,1.0,6.0
150191,1.0,,,3.0,4.0
63612,4.0,1.0,1.0,,6.0
150460,3.0,,,4.0,7.0
59273,11.0,,,,11.0
150662,1.0,,,1.0,2.0
150586,3.0,1.0,1.0,,5.0
133971,1.0,,,,1.0
63741,1.0,5.0,1.0,1.0,8.0
133969,1.0,,,2.0,3.0
140499,1.0,,,4.0,5.0
18356,1.0,,,1.0,2.0
134346,5.0,,,1.0,6.0
150608,2.0,,,4.0,6.0
18307,4.0,,,,4.0
150708,4.0,,,2.0,6.0
135582,11.0,1.0,1.0,,13.0
131282,2.0,,,,2.0
150541,2.0,,,2.0,4.0
150240,2.0,,,,2.0
135692,7.0,,,,7.0
135471,1.0,,,,1.0
18022,2.0,,,2.0,4.0
135518,7.0,,,4.0,11.0
135751,3.0,,,3.0,6.0
132384,2.0,2.0,1.0,1.0,6.0
135175,4.0,,,4.0,8.0
7540,6.0,1.0,1.0,5.0,13.0
136145,5.0,,,,5.0
135797,2.0,,,3.0,5.0
59126,2.0,1.0,,1.0,4.0
136058,1.0,,,,1.0
135839,1.0,,,1.0,2.0
135183,6.0,1.0,1.0,2.0,10.0
136870,1.0,,,1.0,2.0
150744,9.0,,2.0,7.0,18.0
150774,7.0,,,10.0,17.0
141174,9.0,,1.0,1.0,11.0
150913,1.0,,,,1.0
150265,1.0,,,4.0,5.0
23572,4.0,,,,4.0
136306,1.0,2.0,,,3.0
134785,2.0,,,2.0,4.0
136323,1.0,,,2.0,3.0
136575,3.0,,,,3.0
134013,1.0,,,,1.0
131519,1.0,,,,1.0
136749,4.0,,,,4.0
136785,3.0,4.0,4.0,3.0,14.0
136910,5.0,,,,5.0
133044,1.0,1.0,,1.0,3.0
136629,6.0,,,,6.0
17911,8.0,,,2.0,10.0
135466,1.0,,,,1.0
138657,8.0,,,,8.0
135719,3.0,1.0,1.0,1.0,6.0
135769,2.0,2.0,,,4.0
56239,6.0,,,5.0,11.0
137142,1.0,,,,1.0
137416,2.0,1.0,1.0,,4.0
137300,2.0,,,,2.0
137158,2.0,,,,2.0
150665,5.0,,,,5.0
142278,4.0,,,2.0,6.0
137461,4.0,,,1.0,5.0
17158,1.0,,,1.0,2.0
136047,1.0,1.0,2.0,3.0,7.0
59323,5.0,,,,5.0
137530,1.0,1.0,1.0,2.0,5.0
137174,1.0,,1.0,,2.0
137816,4.0,1.0,,,5.0
137842,2.0,,,2.0,4.0
137375,9.0,,,1.0,10.0
137624,3.0,,,,3.0
137683,7.0,,,,7.0
138025,8.0,4.0,,,12.0
22744,2.0,,,,2.0
138147,8.0,,,,8.0
138259,1.0,,,,1.0
138437,2.0,,,,2.0
141010,4.0,,,1.0,5.0
138084,8.0,,,,8.0
138541,5.0,,,7.0,12.0
138556,3.0,2.0,2.0,1.0,8.0
138561,2.0,,,,2.0
134308,3.0,1.0,1.0,,5.0
137745,1.0,,,,1.0
134714,2.0,,,1.0,3.0
138836,2.0,,,,2.0
139417,2.0,2.0,2.0,2.0,8.0
139004,4.0,,,1.0,5.0
17844,4.0,,,,4.0
