Statistic,ipv4_prefix_count,ipv6_prefix_count,ipv4_neighbor_count,ipv6_neighbor_count,Total_Changes
268760,4.0,,,,4.0
268830,2.0,2.0,,,4.0
270417,4.0,,,,4.0
268836,1.0,1.0,1.0,1.0,4.0
262777,3.0,1.0,1.0,,5.0
263656,1.0,1.0,,,2.0
269063,3.0,3.0,3.0,,9.0
267390,8.0,,,,8.0
269355,2.0,,,,2.0
269357,2.0,,1.0,,3.0
269372,3.0,4.0,,4.0,11.0
263583,2.0,2.0,,,4.0
269499,4.0,,8.0,,12.0
269528,2.0,,,,2.0
269470,1.0,2.0,,,3.0
263945,3.0,1.0,,,4.0
269541,1.0,2.0,,2.0,5.0
265620,4.0,,,,4.0
269575,4.0,2.0,,,6.0
269868,2.0,,,,2.0
265609,1.0,1.0,,1.0,3.0
265619,2.0,,,,2.0
328092,2.0,,,,2.0
266954,1.0,,,,1.0
267070,4.0,1.0,,1.0,6.0
267177,8.0,1.0,4.0,,13.0
266253,4.0,,,,4.0
267223,4.0,6.0,2.0,,12.0
267183,4.0,1.0,2.0,,7.0
265282,6.0,1.0,1.0,1.0,9.0
267295,2.0,4.0,2.0,,8.0
267363,4.0,2.0,,,6.0
266813,2.0,,,,2.0
12905,2.0,2.0,1.0,,5.0
15599,4.0,1.0,,1.0,6.0
198918,3.0,,,,3.0
16110,5.0,,,,5.0
56349,1.0,3.0,,,4.0
48680,2.0,,,,2.0
26709,2.0,2.0,,,4.0
46262,1.0,1.0,,,2.0
394156,2.0,,,,2.0
40774,4.0,,,,4.0
36240,1.0,,,,1.0
198912,4.0,2.0,,,6.0
209186,5.0,,,,5.0
15584,2.0,,,,2.0
62077,1.0,,,,1.0
19331,2.0,2.0,,,4.0
11962,1.0,,,,1.0
26585,1.0,,3.0,,4.0
398336,2.0,,,,2.0
46273,1.0,,1.0,,2.0
2044,3.0,,1.0,,4.0
1248,2.0,1.0,,,3.0
400475,2.0,,,,2.0
30472,2.0,,,,2.0
64296,1.0,,1.0,,2.0
25649,3.0,1.0,,,4.0
19216,2.0,,,,2.0
394840,4.0,,,,4.0
13363,1.0,,1.0,,2.0
16934,3.0,,,,3.0
55134,1.0,,,,1.0
1999,2.0,,2.0,,4.0
19189,2.0,,,,2.0
209369,1.0,2.0,,,3.0
205368,1.0,,1.0,,2.0
31424,4.0,6.0,,,10.0
20960,4.0,,,,4.0
30910,2.0,,,,2.0
197603,2.0,1.0,,1.0,4.0
205275,2.0,,,,2.0
39738,2.0,,,,2.0
43647,2.0,,2.0,,4.0
62025,1.0,,,,1.0
51009,2.0,,,,2.0
33943,2.0,,,,2.0
42314,1.0,,,,1.0
207518,2.0,2.0,,,4.0
50840,2.0,,,,2.0
199220,2.0,2.0,,,4.0
41213,2.0,,,,2.0
199062,4.0,,,,4.0
41706,1.0,,,,1.0
58307,4.0,3.0,,,7.0
6846,3.0,,1.0,,4.0
44073,2.0,,,,2.0
43807,1.0,,,,1.0
41656,3.0,,,,3.0
197672,1.0,,,,1.0
34402,3.0,,,,3.0
199217,2.0,,,,2.0
34085,4.0,,,,4.0
49701,1.0,,,,1.0
34918,1.0,,2.0,,3.0
52078,3.0,,,,3.0
197662,1.0,,,,1.0
197036,3.0,,1.0,,4.0
56513,2.0,,,,2.0
197572,2.0,,,,2.0
198004,2.0,,,,2.0
57121,3.0,,,,3.0
198067,4.0,,,,4.0
29102,2.0,,,,2.0
49720,5.0,,1.0,,6.0
59416,1.0,,,,1.0
199074,1.0,,1.0,,2.0
59718,2.0,,,,2.0
61371,2.0,,1.0,,3.0
47372,5.0,8.0,,,13.0
48451,3.0,2.0,,,5.0
60848,2.0,,,1.0,3.0
33923,3.0,2.0,,,5.0
395347,2.0,,,,2.0
55674,3.0,,,2.0,5.0
328570,8.0,,4.0,,12.0
328356,2.0,,,,2.0
328337,4.0,,,,4.0
328933,1.0,,,,1.0
328836,1.0,,,,1.0
38207,1.0,,,,1.0
132201,1.0,,,,1.0
133623,3.0,,,,3.0
132862,3.0,,,,3.0
132246,1.0,,,,1.0
132831,1.0,,1.0,,2.0
133198,2.0,,,,2.0
38198,1.0,,,,1.0
58824,3.0,,,,3.0
150705,1.0,,,,1.0
132436,2.0,,3.0,,5.0
63764,1.0,,,,1.0
135848,2.0,,,,2.0
136179,2.0,,,,2.0
58971,1.0,2.0,1.0,,4.0
136539,1.0,,,,1.0
199707,1.0,2.0,2.0,2.0,7.0
136924,1.0,,,,1.0
63769,6.0,,,,6.0
136854,1.0,,,,1.0
131939,2.0,,,,2.0
138470,1.0,,,,1.0
138522,1.0,,,,1.0
138362,7.0,1.0,2.0,1.0,11.0
138565,1.0,,,,1.0
134308,3.0,,,,3.0
138970,2.0,,,,2.0
139463,1.0,,,,1.0
139575,2.0,,,,2.0
139480,2.0,,,,2.0
139453,2.0,,,,2.0
141231,2.0,2.0,,2.0,6.0
141411,1.0,,,,1.0
45513,2.0,,4.0,,6.0
149442,5.0,,,,5.0
149453,3.0,1.0,3.0,1.0,8.0
149372,1.0,,,,1.0
142384,5.0,,,,5.0
149661,1.0,,,,1.0
211407,2.0,,1.0,,3.0
149735,1.0,,,,1.0
134862,4.0,,,,4.0
26178,1.0,,,,1.0
63060,2.0,4.0,2.0,,8.0
398965,2.0,,,,2.0
399872,2.0,,,,2.0
198350,6.0,,,,6.0
50443,3.0,,,,3.0
271046,3.0,,2.0,,5.0
271058,3.0,1.0,,,4.0
266652,1.0,1.0,1.0,,3.0
263010,1.0,,,,1.0
263536,5.0,,3.0,,8.0
264490,5.0,,,,5.0
395226,2.0,,,,2.0
264125,4.0,,,,4.0
264157,1.0,,1.0,,2.0
262394,1.0,,,,1.0
262448,2.0,2.0,,,4.0
263704,2.0,,2.0,,4.0
263878,2.0,1.0,,,3.0
2532,4.0,,,,4.0
61776,3.0,2.0,,1.0,6.0
264090,2.0,2.0,,,4.0
9489,6.0,,4.0,,10.0
11687,1.0,,,,1.0
7060,3.0,,,,3.0
328187,3.0,,,,3.0
266188,2.0,,,,2.0
47406,2.0,,1.0,,3.0
61612,1.0,,4.0,,5.0
53507,4.0,4.0,,,8.0
35906,1.0,,,,1.0
62622,1.0,,,,1.0
14235,4.0,,3.0,,7.0
58323,5.0,5.0,2.0,1.0,13.0
399912,1.0,,,,1.0
394167,1.0,,2.0,,3.0
17386,1.0,,1.0,,2.0
46973,1.0,,,,1.0
265177,8.0,,,,8.0
265400,4.0,,1.0,,5.0
265366,2.0,,,,2.0
264865,1.0,,,,1.0
61920,4.0,2.0,,,6.0
19380,1.0,,1.0,,2.0
264903,3.0,,,,3.0
262787,3.0,,2.0,,5.0
399201,2.0,3.0,,,5.0
22593,1.0,,2.0,,3.0
264791,2.0,,3.0,,5.0
266288,2.0,1.0,1.0,,4.0
266294,2.0,,,,2.0
266376,3.0,2.0,,,5.0
266377,4.0,,,,4.0
266431,3.0,,2.0,,5.0
266444,2.0,3.0,,,5.0
266458,2.0,,,,2.0
265085,2.0,1.0,1.0,,4.0
263256,4.0,3.0,,,7.0
57683,2.0,2.0,,,4.0
57700,4.0,,,,4.0
208103,2.0,,,,2.0
52890,5.0,,1.0,,6.0
262895,1.0,,,,1.0
11338,5.0,,,,5.0
263294,2.0,,,,2.0
52796,2.0,,,,2.0
262571,2.0,1.0,,,3.0
271053,2.0,,1.0,,3.0
262650,2.0,2.0,2.0,,6.0
263606,4.0,,2.0,,6.0
52535,2.0,,,,2.0
270627,2.0,1.0,,,3.0
271002,2.0,,,,2.0
35676,3.0,2.0,,,5.0
51133,2.0,,,,2.0
52275,1.0,,,,1.0
271361,2.0,2.0,1.0,1.0,6.0
270854,2.0,,,,2.0
271637,3.0,3.0,4.0,,10.0
272575,4.0,2.0,4.0,,10.0
267438,2.0,,,,2.0
270968,2.0,1.0,,1.0,4.0
271505,2.0,,,,2.0
201365,2.0,,,,2.0
199757,5.0,,,,5.0
200381,1.0,,,,1.0
39147,1.0,,,,1.0
60161,2.0,,1.0,,3.0
201393,2.0,,,,2.0
204643,1.0,,1.0,,2.0
200653,1.0,,,,1.0
203641,1.0,,,,1.0
203965,1.0,1.0,,,2.0
49833,1.0,,,,1.0
51257,1.0,1.0,2.0,1.0,5.0
202865,3.0,,,,3.0
206711,2.0,,,,2.0
206454,2.0,,,,2.0
43653,3.0,,,,3.0
30767,4.0,,,,4.0
206467,1.0,,,,1.0
34541,2.0,,1.0,,3.0
205997,2.0,,,,2.0
60502,1.0,,1.0,,2.0
209442,2.0,,,,2.0
51834,2.0,4.0,2.0,,8.0
61282,1.0,1.0,,,2.0
262708,6.0,,,,6.0
263065,2.0,2.0,2.0,,6.0
270993,2.0,5.0,1.0,,8.0
262990,4.0,,,,4.0
28246,3.0,1.0,1.0,,5.0
28256,2.0,,2.0,,4.0
270986,8.0,1.0,,1.0,10.0
28207,2.0,1.0,,,3.0
46090,1.0,,,,1.0
201890,2.0,2.0,,,4.0
28190,2.0,,,,2.0
27881,2.0,,2.0,,4.0
270373,2.0,,,,2.0
270421,3.0,,,,3.0
263223,1.0,,2.0,,3.0
52256,1.0,,,,1.0
263357,2.0,,,,2.0
396746,1.0,,1.0,2.0,4.0
396617,1.0,1.0,1.0,1.0,4.0
14255,2.0,,,,2.0
2901,1.0,,,,1.0
398643,1.0,,1.0,,2.0
264481,2.0,,,,2.0
36600,2.0,,,,2.0
271407,3.0,1.0,,,4.0
271157,2.0,,,,2.0
44823,2.0,,,,2.0
21096,3.0,,,,3.0
60030,1.0,,,,1.0
204227,1.0,,,,1.0
211304,1.0,,,,1.0
50361,1.0,,,,1.0
21490,5.0,,,,5.0
212404,4.0,,,,4.0
25056,4.0,,,,4.0
25059,2.0,,,,2.0
8794,4.0,4.0,4.0,,12.0
43353,2.0,,,,2.0
199583,2.0,,,,2.0
57211,2.0,,,,2.0
34544,2.0,,2.0,,4.0
43425,4.0,,,,4.0
12470,4.0,,,,4.0
204398,2.0,,,,2.0
53973,1.0,,,,1.0
44192,2.0,,,,2.0
12456,2.0,,,,2.0
209069,2.0,,,,2.0
29121,2.0,,,,2.0
41543,2.0,,,,2.0
196934,3.0,,,,3.0
328273,2.0,,,,2.0
37426,2.0,,,,2.0
327869,2.0,,,,2.0
1097,1.0,,,,1.0
55099,2.0,,,,2.0
33455,2.0,,,,2.0
3914,2.0,,,,2.0
399270,2.0,,,,2.0
16624,1.0,,3.0,,4.0
393804,2.0,,,,2.0
26574,2.0,,,,2.0
25720,4.0,4.0,,,8.0
271284,2.0,,5.0,,7.0
271857,1.0,,,,1.0
273680,2.0,1.0,,,3.0
265623,1.0,1.0,,1.0,3.0
270290,2.0,,,,2.0
55696,2.0,,,,2.0
18052,2.0,,,,2.0
135162,1.0,,,,1.0
38902,3.0,,3.0,,6.0
37990,2.0,,2.0,,4.0
38314,3.0,,,,3.0
142011,2.0,,,,2.0
17787,2.0,,2.0,,4.0
36309,2.0,,,,2.0
63398,2.0,,,,2.0
40173,2.0,,,,2.0
36479,1.0,,,,1.0
25799,3.0,,,,3.0
16993,2.0,,,,2.0
36508,2.0,,1.0,,3.0
19687,1.0,,,,1.0
55793,2.0,,,,2.0
198372,2.0,,,,2.0
211025,2.0,,,,2.0
210223,1.0,,,,1.0
206949,1.0,,,,1.0
12254,2.0,,,,2.0
31259,2.0,2.0,,,4.0
200993,1.0,,1.0,3.0,5.0
55808,1.0,,,,1.0
42929,3.0,2.0,,,5.0
57152,3.0,,4.0,,7.0
39912,3.0,6.0,,,9.0
43140,2.0,,,,2.0
56911,4.0,6.0,2.0,,12.0
35346,4.0,,1.0,,5.0
138195,1.0,,1.0,,2.0
48421,4.0,,,,4.0
50463,2.0,2.0,1.0,,5.0
49453,2.0,1.0,,,3.0
8544,4.0,4.0,2.0,,10.0
44327,2.0,,,,2.0
210974,2.0,,1.0,,3.0
43996,2.0,4.0,,,6.0
202813,4.0,,,,4.0
43366,4.0,,,,4.0
41937,3.0,,,,3.0
34953,3.0,5.0,,,8.0
60388,4.0,,,,4.0
199315,1.0,,,,1.0
42864,2.0,,2.0,,4.0
43633,5.0,,,,5.0
14576,1.0,,2.0,,3.0
49788,1.0,2.0,,,3.0
22427,4.0,,,,4.0
41552,2.0,5.0,,,7.0
36149,4.0,,2.0,,6.0
2647,4.0,,,,4.0
6130,1.0,,1.0,,2.0
14745,4.0,1.0,1.0,,6.0
3729,2.0,,2.0,,4.0
109,2.0,,,,2.0
11273,1.0,,1.0,,2.0
12152,3.0,,,,3.0
36059,1.0,,,,1.0
19615,2.0,,3.0,,5.0
11219,2.0,,,,2.0
136514,2.0,,,,2.0
10146,3.0,,,,3.0
395777,2.0,1.0,,1.0,4.0
20448,2.0,,,,2.0
32899,2.0,7.0,,,9.0
7122,2.0,,1.0,,3.0
40202,2.0,,2.0,,4.0
53334,2.0,4.0,,,6.0
203618,1.0,,1.0,,2.0
31877,2.0,,1.0,,3.0
26827,3.0,2.0,,,5.0
13825,3.0,,,,3.0
30612,1.0,,5.0,,6.0
266414,3.0,,,,3.0
263362,8.0,2.0,,,10.0
54120,1.0,,,,1.0
49635,6.0,,,,6.0
45458,2.0,,,,2.0
45718,4.0,,,,4.0
21409,4.0,7.0,,,11.0
6886,5.0,,,,5.0
43764,1.0,,,,1.0
42925,2.0,,,,2.0
50245,3.0,7.0,,,10.0
43372,3.0,,1.0,,4.0
35526,3.0,1.0,,,4.0
42871,1.0,,,,1.0
132267,2.0,,,,2.0
58923,5.0,,2.0,,7.0
204720,1.0,1.0,,,2.0
44143,3.0,,,,3.0
44407,4.0,2.0,,,6.0
34373,1.0,,1.0,,2.0
204427,4.0,,,,4.0
399288,2.0,,,,2.0
137182,4.0,3.0,,1.0,8.0
212891,2.0,,,,2.0
47027,2.0,2.0,2.0,,6.0
46394,2.0,,,,2.0
22742,5.0,2.0,3.0,,10.0
62672,2.0,,,,2.0
27204,1.0,,,,1.0
399636,1.0,,1.0,,2.0
265695,2.0,2.0,,,4.0
33786,3.0,,,,3.0
37315,2.0,,1.0,1.0,4.0
37305,3.0,5.0,,,8.0
37061,5.0,,,,5.0
37090,4.0,,,,4.0
63932,6.0,,2.0,,8.0
141501,3.0,,3.0,,6.0
55884,2.0,,1.0,,3.0
17727,2.0,,,,2.0
199508,1.0,,,,1.0
265680,2.0,,,,2.0
262262,1.0,,2.0,,3.0
268337,3.0,3.0,,,6.0
266185,1.0,2.0,,,3.0
271078,1.0,1.0,,,2.0
263004,2.0,,,,2.0
209048,1.0,,3.0,,4.0
62142,2.0,,,,2.0
212953,5.0,,,,5.0
15265,1.0,,1.0,,2.0
267893,2.0,,,,2.0
47482,1.0,,,,1.0
52721,7.0,3.0,,,10.0
211056,6.0,,2.0,,8.0
202699,2.0,,,,2.0
199020,3.0,,,,3.0
50473,3.0,,,,3.0
47957,5.0,,1.0,,6.0
204869,4.0,,,,4.0
24586,1.0,5.0,,,6.0
39093,5.0,6.0,,,11.0
268168,2.0,1.0,,,3.0
266435,3.0,1.0,,,4.0
268583,1.0,,,,1.0
264250,2.0,3.0,,,5.0
268605,2.0,2.0,,,4.0
268637,4.0,,,,4.0
268641,1.0,,1.0,1.0,3.0
262405,2.0,,,,2.0
267991,2.0,,,,2.0
268024,2.0,,,,2.0
266771,3.0,,,,3.0
268163,1.0,,,,1.0
268169,2.0,2.0,7.0,3.0,14.0
268173,4.0,,2.0,,6.0
268876,10.0,8.0,,5.0,23.0
53080,3.0,3.0,,1.0,7.0
267460,6.0,1.0,,,7.0
271627,3.0,2.0,1.0,1.0,7.0
263661,8.0,7.0,6.0,,21.0
27895,1.0,,,,1.0
263077,4.0,,1.0,,5.0
269182,4.0,,,,4.0
269206,2.0,,2.0,,4.0
269219,4.0,,1.0,,5.0
267175,1.0,,,,1.0
267647,4.0,2.0,,,6.0
270955,3.0,,,,3.0
269245,4.0,4.0,,,8.0
264000,1.0,,,1.0,2.0
269323,1.0,1.0,,1.0,3.0
269445,2.0,,,,2.0
265938,4.0,2.0,,,6.0
269513,2.0,,2.0,,4.0
269534,1.0,,1.0,,2.0
269573,2.0,,,,2.0
269592,2.0,,2.0,,4.0
28435,2.0,,2.0,,4.0
265613,2.0,,2.0,,4.0
269672,3.0,4.0,,,7.0
269704,2.0,1.0,,,3.0
262202,1.0,,,,1.0
265844,2.0,,,,2.0
267055,4.0,3.0,,,7.0
270857,3.0,1.0,1.0,,5.0
266687,3.0,,4.0,,7.0
400317,1.0,,,,1.0
270360,1.0,,,,1.0
16685,4.0,,,,4.0
262237,2.0,2.0,2.0,,6.0
268362,6.0,,,,6.0
268312,3.0,,6.0,,9.0
268383,1.0,,,,1.0
28785,3.0,2.0,,,5.0
197453,3.0,,,,3.0
204873,3.0,1.0,1.0,,5.0
48789,2.0,,,,2.0
35518,2.0,,,,2.0
26481,1.0,,,,1.0
33378,2.0,,1.0,,3.0
32285,1.0,,,,1.0
12876,1.0,5.0,,,6.0
47104,2.0,,,,2.0
50625,1.0,,,,1.0
6620,1.0,,2.0,,3.0
32867,2.0,,,,2.0
8739,2.0,,,,2.0
32550,1.0,1.0,1.0,,3.0
399815,1.0,1.0,,,2.0
399813,1.0,,,,1.0
35947,2.0,,,,2.0
64242,1.0,,2.0,,3.0
14920,2.0,,,,2.0
394883,1.0,,2.0,,3.0
27650,1.0,,,,1.0
14617,1.0,,,,1.0
397201,3.0,,3.0,,6.0
29706,1.0,,,,1.0
30537,1.0,,,,1.0
30682,2.0,,,,2.0
53567,2.0,,2.0,,4.0
19911,1.0,,,,1.0
39975,2.0,,,,2.0
922,2.0,,,,2.0
208617,1.0,,,,1.0
44620,1.0,,,,1.0
206419,2.0,,,,2.0
49944,2.0,,,,2.0
43989,1.0,4.0,,,5.0
47608,3.0,1.0,,,4.0
198903,1.0,1.0,,,2.0
203591,1.0,,2.0,,3.0
43131,1.0,,,,1.0
9208,1.0,,,,1.0
5414,4.0,,,,4.0
211192,1.0,,3.0,,4.0
34937,2.0,,,,2.0
39678,1.0,,,,1.0
209226,1.0,,,,1.0
33972,4.0,,,,4.0
43065,1.0,1.0,,,2.0
47379,3.0,,,,3.0
39599,6.0,,,,6.0
208096,2.0,,,,2.0
41437,2.0,,,,2.0
41362,1.0,,3.0,,4.0
41419,1.0,,2.0,,3.0
42009,1.0,,,,1.0
211263,2.0,,,,2.0
34006,2.0,,1.0,,3.0
57954,2.0,,,,2.0
44468,2.0,,,,2.0
13011,2.0,,,,2.0
35115,3.0,,,,3.0
49853,2.0,,,,2.0
30839,1.0,,,,1.0
21228,2.0,,,,2.0
50349,5.0,,,,5.0
201318,3.0,,,,3.0
197325,1.0,,,,1.0
51874,3.0,,,,3.0
197725,3.0,,,,3.0
41038,1.0,,,,1.0
213047,2.0,,,,2.0
199857,2.0,,,,2.0
47549,1.0,,,,1.0
47222,1.0,,,,1.0
211806,2.0,,,,2.0
25433,2.0,1.0,,1.0,4.0
41967,3.0,,,,3.0
328547,2.0,1.0,,,3.0
37645,2.0,3.0,1.0,,6.0
329166,4.0,1.0,,,5.0
329024,2.0,2.0,4.0,1.0,9.0
328488,2.0,,2.0,,4.0
328757,1.0,,,,1.0
132151,2.0,,,,2.0
58814,4.0,,,,4.0
150230,1.0,,,,1.0
138130,2.0,,1.0,,3.0
45447,1.0,,,,1.0
149662,2.0,,,,2.0
59143,1.0,,,,1.0
56281,1.0,,,,1.0
150460,1.0,,1.0,,2.0
133240,1.0,,,,1.0
18207,2.0,,2.0,,4.0
131657,2.0,,2.0,,4.0
134151,1.0,,,,1.0
150487,1.0,2.0,,,3.0
134164,1.0,,,,1.0
150608,1.0,,2.0,,3.0
134788,2.0,,2.0,,4.0
141671,1.0,1.0,,,2.0
135582,2.0,,,,2.0
55366,3.0,,,,3.0
10223,2.0,,,,2.0
136007,2.0,,,,2.0
139951,6.0,2.0,1.0,,9.0
137098,3.0,,,,3.0
137531,1.0,,,,1.0
140072,5.0,,,,5.0
150022,4.0,,,,4.0
136608,1.0,,,,1.0
63878,1.0,,,,1.0
136377,2.0,,1.0,,3.0
150279,6.0,2.0,,,8.0
137152,4.0,,,,4.0
137232,1.0,,,,1.0
137151,2.0,,2.0,,4.0
140686,2.0,,3.0,,5.0
135936,1.0,,,,1.0
141243,2.0,,3.0,,5.0
131283,1.0,,,,1.0
22744,1.0,,,,1.0
133678,2.0,,,,2.0
136976,2.0,,,,2.0
149271,1.0,,1.0,,2.0
138382,1.0,1.0,,2.0,4.0
138497,2.0,,,,2.0
134250,3.0,1.0,,1.0,5.0
138638,1.0,,1.0,,2.0
138977,1.0,,,,1.0
136285,8.0,2.0,2.0,1.0,13.0
56113,1.0,,,,1.0
139752,6.0,,,,6.0
142393,3.0,,1.0,,4.0
132481,3.0,,,,3.0
140659,1.0,,,,1.0
132786,1.0,,,,1.0
140963,2.0,,2.0,,4.0
140992,1.0,,,,1.0
136121,4.0,2.0,,,6.0
141285,2.0,,,,2.0
141147,3.0,,,,3.0
134505,4.0,2.0,,2.0,8.0
141636,1.0,,,,1.0
141384,2.0,,1.0,,3.0
141822,1.0,,,,1.0
142341,1.0,,,,1.0
142375,4.0,,,,4.0
146949,1.0,,,,1.0
147295,4.0,,,,4.0
148979,3.0,,,,3.0
147209,2.0,1.0,,1.0,4.0
147165,4.0,1.0,,,5.0
149230,2.0,,,,2.0
10225,1.0,,,,1.0
149748,1.0,,,,1.0
150132,3.0,,,,3.0
133615,3.0,,,,3.0
64058,2.0,,,,2.0
64044,1.0,,,,1.0
134740,4.0,,,,4.0
133201,2.0,,2.0,,4.0
135121,1.0,,,,1.0
135310,2.0,3.0,,,5.0
135173,3.0,,2.0,,5.0
150197,4.0,,,,4.0
56270,1.0,,,,1.0
58485,1.0,2.0,,,3.0
132835,1.0,,1.0,,2.0
133146,1.0,,,,1.0
63154,1.0,1.0,1.0,,3.0
33615,5.0,,,,5.0
213306,3.0,,,,3.0
38228,1.0,,,,1.0
9916,1.0,,1.0,,2.0
23876,2.0,,,,2.0
266643,7.0,,,,7.0
49286,4.0,,,,4.0
167,2.0,,,,2.0
398364,2.0,,,,2.0
272043,2.0,,,,2.0
61737,4.0,,,,4.0
28171,3.0,,1.0,,4.0
270971,1.0,1.0,,1.0,3.0
27930,1.0,,,,1.0
264484,3.0,,,,3.0
18108,1.0,,,,1.0
270875,4.0,,,,4.0
263898,1.0,2.0,,1.0,4.0
207730,2.0,,,,2.0
263823,4.0,,,,4.0
54926,2.0,,,,2.0
206614,1.0,1.0,,,2.0
264014,1.0,1.0,,,2.0
30581,1.0,,,,1.0
10152,1.0,,,,1.0
201719,1.0,,1.0,,2.0
398748,1.0,,2.0,4.0,7.0
203885,1.0,,2.0,,3.0
211101,3.0,,,,3.0
62093,2.0,,,,2.0
211186,1.0,6.0,2.0,2.0,11.0
327727,3.0,,,,3.0
327761,4.0,,,,4.0
21701,2.0,,,,2.0
30800,2.0,,,,2.0
8590,1.0,,1.0,,2.0
210378,1.0,,,,1.0
395398,2.0,,,,2.0
19512,2.0,,,,2.0
26063,2.0,,,,2.0
393371,2.0,,,,2.0
3839,1.0,,,,1.0
46483,2.0,,,,2.0
52294,1.0,,,,1.0
54115,3.0,,,2.0,5.0
211172,4.0,,,,4.0
265979,1.0,3.0,1.0,,5.0
397085,2.0,,1.0,,3.0
51082,1.0,,1.0,,2.0
22541,6.0,,,,6.0
36209,1.0,,,,1.0
394617,1.0,,,,1.0
265178,4.0,2.0,,,6.0
265319,2.0,1.0,,,3.0
265497,2.0,,,,2.0
264787,2.0,,2.0,,4.0
264789,1.0,,,,1.0
264676,1.0,,,,1.0
16973,1.0,,,,1.0
61795,1.0,,,,1.0
264904,2.0,,2.0,,4.0
264708,1.0,,,,1.0
14201,1.0,,1.0,,2.0
270266,1.0,,2.0,,3.0
264712,2.0,5.0,1.0,1.0,9.0
265025,1.0,,,,1.0
266345,4.0,,,,4.0
265654,1.0,,,,1.0
53628,1.0,,1.0,,2.0
59515,1.0,,,,1.0
209370,2.0,,,,2.0
44443,1.0,,,,1.0
270820,1.0,1.0,,,2.0
52758,4.0,2.0,,,6.0
28166,2.0,,1.0,,3.0
271153,2.0,,3.0,,5.0
271644,1.0,,,,1.0
263457,1.0,,2.0,,3.0
198691,2.0,,,,2.0
50553,4.0,,,,4.0
62291,2.0,,,,2.0
47479,3.0,,,,3.0
199565,1.0,,,,1.0
200689,4.0,,,,4.0
271096,2.0,,,,2.0
271119,3.0,3.0,,,6.0
270771,4.0,,2.0,,6.0
263673,1.0,,,,1.0
52411,1.0,,,,1.0
262192,3.0,,1.0,,4.0
52412,2.0,,,,2.0
272548,1.0,2.0,8.0,1.0,12.0
203905,1.0,,1.0,,2.0
60173,1.0,,,,1.0
202186,2.0,,,,2.0
62363,1.0,2.0,,,3.0
202179,3.0,,,,3.0
31564,3.0,2.0,,,5.0
200942,1.0,,1.0,,2.0
200488,2.0,,,,2.0
24633,1.0,,1.0,,2.0
49371,4.0,,,,4.0
12649,1.0,,,,1.0
202565,2.0,,2.0,,4.0
206969,1.0,,,,1.0
212676,1.0,,,,1.0
43676,1.0,,,,1.0
51952,2.0,,,,2.0
43211,4.0,,,,4.0
205620,3.0,,,,3.0
205313,3.0,,,,3.0
52313,3.0,,,,3.0
53134,5.0,,2.0,,7.0
53155,3.0,2.0,,2.0,7.0
262686,5.0,,,,5.0
49412,2.0,,2.0,,4.0
50069,1.0,4.0,,,5.0
270576,2.0,1.0,,,3.0
263713,3.0,,,,3.0
52346,1.0,,,,1.0
270406,3.0,3.0,,,6.0
272107,2.0,,,,2.0
263547,2.0,,,,2.0
263469,1.0,2.0,,1.0,4.0
3557,1.0,1.0,,,2.0
397956,1.0,,,,1.0
54875,1.0,,,,1.0
397920,2.0,,,,2.0
27477,5.0,,1.0,,6.0
23922,1.0,,,,1.0
41716,1.0,,,,1.0
31134,2.0,,,,2.0
31278,2.0,,,,2.0
210849,2.0,,,,2.0
35504,1.0,,,,1.0
24926,2.0,,,,2.0
49938,1.0,,,,1.0
8351,3.0,,1.0,,4.0
198838,1.0,,,,1.0
21401,2.0,,,,2.0
40969,1.0,,,,1.0
38977,1.0,,,,1.0
210822,2.0,,,,2.0
31097,2.0,,,,2.0
31540,2.0,,,,2.0
34639,1.0,,,,1.0
209991,1.0,,1.0,,2.0
51749,1.0,,,,1.0
208861,2.0,,,,2.0
204715,1.0,,,,1.0
51555,2.0,,,,2.0
51721,1.0,,,,1.0
196651,2.0,,,,2.0
327927,1.0,,,,1.0
327775,2.0,,,,2.0
55076,1.0,,,,1.0
53641,3.0,,3.0,,6.0
62758,3.0,,,,3.0
18718,2.0,,,,2.0
3108,1.0,,,,1.0
32478,2.0,4.0,,,6.0
4497,2.0,,,,2.0
53571,1.0,,,,1.0
46556,2.0,,2.0,,4.0
264037,1.0,,,,1.0
269716,3.0,,,,3.0
271547,4.0,,,,4.0
52422,1.0,,,,1.0
61788,3.0,,3.0,,6.0
61838,3.0,,,,3.0
18220,3.0,,,,3.0
133061,1.0,,,,1.0
9562,1.0,,,,1.0
147312,1.0,,,,1.0
131257,1.0,,,,1.0
136624,1.0,,,,1.0
45947,3.0,,,,3.0
56204,5.0,,2.0,,7.0
138337,1.0,,,,1.0
45460,2.0,,,,2.0
45912,1.0,,,,1.0
45160,1.0,,,,1.0
136737,1.0,,,,1.0
38050,1.0,,,,1.0
13620,1.0,,,,1.0
25891,2.0,,,,2.0
7820,2.0,,,,2.0
394475,2.0,,,,2.0
272686,1.0,1.0,1.0,1.0,4.0
55133,4.0,,,,4.0
9075,2.0,,,,2.0
26838,2.0,,,,2.0
11559,2.0,,,,2.0
273009,2.0,,2.0,,4.0
272460,1.0,1.0,,,2.0
211987,1.0,,1.0,,2.0
56048,1.0,,3.0,,4.0
208374,6.0,4.0,,,10.0
31083,1.0,,,,1.0
35415,2.0,2.0,,1.0,5.0
